#Followers,#Friends,#Retweets,#Favorites,Positive_sentiment,Negative_sentiment,Post_hour
570,356,0,0,1,-1,18
2141,548,39,156,1,-1,18
22043,3057,11,27,1,-4,18
268,960,0,0,1,-3,18
30,79,0,0,1,-4,18
508,1655,6,104,1,-1,18
84,32,0,0,1,-1,18
203,134,0,0,1,-1,18
251,309,0,0,3,-1,18
472,157,0,0,2,-1,18
93,83,0,0,2,-1,18
3126,2163,0,0,2,-1,18
14,0,0,0,1,-3,18
165,285,0,0,2,-1,18
427,694,0,0,1,-1,18
764,553,0,0,1,-1,18
2682,1828,0,0,1,-1,19
9117,1748,58,107,2,-4,19
285769,3218,1,9,1,-1,19
39,46,0,0,2,-1,19
29989,30006,1,1,3,-1,19
14737,15969,27,36,1,-1,19
156,371,0,0,1,-1,19
2074,1338,0,0,1,-1,19
1819,1431,0,0,1,-1,19
2629,688,11,16,1,-1,19
414,372,8,39,1,-1,20
45,57,0,0,2,-1,20
6230,185,1,0,1,-1,20
7504,7,262,1124,3,-1,20
132,284,0,0,1,-3,20
118,138,0,0,1,-4,20
8552,8328,0,0,2,-1,20
50097,26117,153,220,1,-1,20
320,732,9,10,1,-1,20
1597,154,0,0,1,-1,20
96,349,0,0,1,-3,20
1766,1688,0,0,1,-3,20
243,898,1,0,1,-4,20
3468,4136,0,0,1,-1,20
47,201,0,0,1,-1,20
21948,20327,12,19,2,-1,20
272,1531,0,0,1,-1,20
563,700,0,0,3,-1,20
4957,2011,5,3,1,-1,20
3675,4981,0,0,1,-1,20
4207488,66,43,309,1,-1,21
1059,702,0,0,1,-1,21
1727,1542,11,13,3,-1,21
470584,9293,69,203,1,-1,21
3083,567,0,0,1,-1,21
497,1184,0,0,1,-1,21
50605,1684,295,2464,2,-1,21
65168,56880,1,0,3,-1,21
746,643,0,0,2,-1,21
1468,969,0,0,1,-1,21
205762,203926,10,12,3,-1,21
195714,1534,180,395,1,-2,22
121,856,0,0,2,-1,22
798,433,0,0,1,-1,22
2552,609,7,20,2,-1,22
485,123,0,0,1,-1,22
2191,4997,0,0,2,-1,22
119,299,0,0,1,-1,22
314,1624,0,0,1,-1,22
328,1593,0,0,1,-1,22
27,116,0,0,2,-4,22
1361,4275,0,0,1,-1,22
791,1017,4,21,2,-1,22
21,120,2,3,2,-1,22
2633,450,0,0,3,-1,22
3401,4592,0,0,1,-1,22
10266,10272,0,0,2,-2,23
32731,1933,30,63,1,-1,23
78,63,1,1,3,-1,23
1991,518,0,0,1,-1,23
2009,1667,0,0,2,-3,23
3,158,0,0,2,-1,23
378,465,0,0,2,-3,23
3356,431,15,32,1,-1,23
2004627,2061,116,277,1,-1,23
503,289,0,0,2,-1,23
162283,839,6,23,2,-1,23
1274,2012,3,1,1,-3,23
3143,2567,0,0,1,-4,23
26,337,0,0,2,-1,23
208,557,0,0,3,-3,23
157,99,2,2,1,-1,23
100,68,0,0,3,-1,0
1762,2004,0,0,3,-1,0
47,86,0,0,2,-2,0
1536,1123,0,0,1,-1,0
164058,14184,84,183,1,-2,0
2206,1201,0,0,4,-1,0
4894,394,0,0,2,-1,0
1440,595,0,0,2,-2,0
5584,601,9,114,1,-1,0
1002,483,0,0,1,-1,1
33,62,4,6,3,-1,1
428,0,0,0,1,-1,1
1616,3087,3,7,1,-1,1
22,8,0,0,1,-1,1
238,1194,0,0,3,-3,1
6017,4941,3,1,2,-1,1
307,976,0,0,2,-1,1
32800,34556,1,3,2,-1,1
10716,4095,0,0,1,-1,1
245515,329,113,590,1,-3,1
15405,14229,19,10,2,-1,1
10594,156,36,173,1,-1,1
632,420,0,0,1,-1,1
6418,4525,0,0,1,-1,1
7,31,0,0,2,-1,1
2313,1776,0,0,3,-3,1
973,1,26,42,4,-3,1
507,1199,0,0,1,-1,2
118,874,0,0,1,-1,2
286,395,0,0,1,-4,2
238,139,0,0,1,-1,2
110,214,0,0,2,-2,2
1825,314,0,0,4,-1,2
404578,94,11,13,1,-1,2
424,354,0,0,2,-1,2
631,857,1,0,1,-1,2
18351,23,168,565,2,-1,2
14,18,1,1,1,-4,2
1644,1226,1,3,3,-1,2
67,7,2,0,2,-1,2
421,677,0,0,1,-3,3
0,7,0,0,3,-4,3
8465,8632,1,0,2,-1,3
3648,3289,2,9,1,-3,3
255,265,10,10,2,-1,3
312,272,0,0,3,-1,3
82,393,0,0,1,-4,3
167,294,0,0,2,-1,3
470739,9294,1363,3776,2,-2,3
85,90,2,1,3,-1,3
1251,1250,0,0,1,-2,3
573,488,0,0,1,-1,3
10962,7939,62,66,2,-1,3
84,55,0,0,1,-1,3
262,356,0,0,2,-1,3
451,564,0,0,2,-1,3
327822,1432,2,3,2,-4,4
57948,53188,3,13,2,-4,4
4903,5742,0,0,1,-1,4
15847,15406,0,0,2,-3,4
5346,267,0,0,1,-1,4
13321,1036,1,12,2,-1,4
226,499,0,0,1,-2,4
1,60,0,0,2,-3,4
148,324,0,0,1,-1,4
10254,246,5,28,3,-2,4
6344,1626,75,269,2,-1,4
22768,2595,0,0,1,-1,4
1923,1323,18,24,3,-3,5
51,112,0,0,2,-1,5
567,0,1,0,1,-3,5
78,293,1,2,1,-1,5
569,849,1,6,2,-2,5
32580,2278,21,105,1,-1,5
3609,995,1,35,1,-1,5
2887,942,8,11,3,-3,5
86,432,0,0,1,-1,5
25553,24332,74,43,1,-1,5
780,722,0,0,2,-2,5
33,295,0,0,1,-2,5
507,971,0,0,1,-1,6
17430,125,16,18,2,-1,6
50998,131,934,1369,2,-4,6
3849,2716,0,0,1,-1,6
90,21,0,0,1,-1,6
37,6,0,0,1,-2,6
3024,1729,0,0,1,-1,6
10834,10768,0,0,1,-1,6
140071,564,4,14,1,-1,6
3983,4813,0,0,1,-1,7
5199,5704,0,0,2,-1,7
1100,633,5,5,1,-1,7
603,126,98,210,3,-1,7
451,115,0,0,1,-1,7
2748,639,86,123,1,-2,8
0,6,0,0,2,-3,8
30245,963,3,4,2,-3,8
330,68,64,123,1,-1,8
102,439,0,0,2,-1,8
34,93,0,0,1,-1,8
3915,2531,0,0,1,-1,8
4,2,0,0,1,-3,8
6,56,0,0,1,-1,8
1184,1163,0,0,1,-1,8
25157,8001,0,0,2,-2,8
3807,2082,2,3,1,-1,8
713,1490,0,0,1,-1,8
75671,294,93,472,2,-1,9
221,403,17,9,1,-2,9
4049,428,94,110,3,-1,9
51,84,1,0,1,-1,9
325539,210,64,689,4,-1,9
1078170,2153,183,514,1,-1,9
508,1109,0,0,2,-2,9
408,1159,0,0,1,-2,9
822,703,1,0,1,-1,9
3713,3695,0,0,1,-1,9
516,504,4,10,3,-1,9
245,1545,0,0,2,-1,10
3709,1252,0,0,2,-3,10
410,2009,0,0,1,-1,10
1946,928,0,0,1,-2,10
1677,997,6,11,2,-3,10
86,82,0,0,2,-1,10
2,13,0,0,2,-1,10
374,338,0,0,1,-4,10
1835075,318,48,291,1,-1,10
216,125,2,10,1,-1,11
5023,1271,12,19,3,-1,11
962,560,0,0,1,-4,11
24649,25310,0,0,1,-2,11
121820,749,2,3,3,-1,11
7631,5920,14,71,1,-1,11
962398,638,79,462,1,-1,11
2178889,1,120,603,1,-3,11
1980,93,25,24,1,-2,11
344,291,3,4,2,-1,12
501,489,24,42,2,-1,12
156,239,0,0,1,-1,12
1349,1733,0,0,1,-1,12
56852,169,305,142,1,-1,12
15643,9482,57,127,2,-1,12
3934,1810,20,32,1,-1,12
57,78,0,0,1,-1,12
59,52,14,68,1,-4,12
412,1348,0,0,2,-2,12
1218,796,3,6,1,-1,12
112,196,37,78,1,-1,12
124,953,0,0,2,-1,12
44,93,10,8,2,-1,12
7021,0,69,245,1,-1,12
0,8,0,0,3,-1,12
43,34,0,0,1,-1,12
9393,5160,9,11,2,-2,12
1383,1336,0,0,1,-1,13
2578,258,10,26,2,-5,13
1386,598,0,0,1,-4,13
100255,18663,40,261,1,-1,13
134,78,7,0,1,-1,13
745,278,0,0,1,-4,13
4542,4932,0,0,2,-1,13
33,21,5,10,1,-1,13
26,76,0,0,1,-1,13
2367101,849,152,432,2,-3,13
689,1223,3,1,1,-1,13
3736,3766,4,3,1,-4,13
2625,11,21,22,1,-3,13
12193,5870,0,0,1,-1,13
824,364,26,84,1,-1,13
1585,1527,0,0,1,-1,13
792,915,0,0,2,-2,14
129,517,0,0,1,-1,14
2316,2133,1,1,1,-2,14
3143,2359,8,18,1,-1,14
435,445,15,10,2,-1,14
9769,10317,0,0,1,-1,14
413,442,0,0,2,-1,14
1795,2595,0,0,1,-3,14
94073,29,0,0,2,-1,14
43,57,0,0,1,-2,14
21,300,0,0,2,-1,14
0,1,0,0,2,-1,14
114,214,1,3,1,-1,14
25019,4345,6,10,2,-1,14
3270,124,179,232,2,-1,14
6201,6588,0,0,2,-1,14
3858,3852,193,189,1,-4,14
292,141,0,0,1,-1,14
23,49,5,8,3,-4,15
12688,2310,31,72,2,-4,15
235765,1346,1,0,2,-3,15
56,89,0,0,1,-3,15
975,770,0,0,2,-1,15
999,383,0,0,1,-1,15
42,496,0,0,1,-1,15
3619,937,1,2,3,-1,15
4040,426,58,186,2,-1,15
113,25,0,0,1,-2,15
2316,3162,1,0,2,-1,15
74,90,0,0,1,-1,15
186,142,0,0,2,-2,15
7193,5009,41,268,1,-1,15
128,108,2,13,3,-1,15
1343,617,0,0,1,-1,15
23500,23062,0,0,2,-1,15
101,496,0,0,2,-1,15
23285,6785,267,740,1,-2,15
3347,786,0,0,1,-1,15
897,2369,0,0,1,-1,15
1866,57,31,75,2,-4,15
207794,3461,0,0,2,-1,16
1074,1227,0,0,2,-1,16
5,102,0,0,2,-1,16
1681,2195,0,0,1,-1,16
211,258,0,0,1,-1,16
14675,1687,80,202,1,-3,16
2336,4476,0,0,1,-3,16
115015,638,52,79,2,-1,16
1607,693,0,0,2,-1,16
200,179,2,7,1,-1,16
37871,2782,1,1,2,-3,16
10347,6967,13,15,2,-1,16
630783,745,8,22,1,-3,16
1480,1288,0,0,1,-1,16
2694,4971,1,1,1,-4,16
1898,2381,7,2,1,-1,16
485,236,0,0,1,-1,16
10649,11660,0,0,1,-1,16
339,224,3,9,2,-1,16
25990,230,154,1273,1,-2,16
1401,1372,0,0,3,-1,16
5268,234,0,0,1,-2,16
9811,786,0,0,2,-2,16
7113,197,61,177,2,-1,16
264,95,0,0,1,-5,17
15,453,0,0,1,-2,17
225,827,0,0,3,-2,17
2698,2687,0,0,1,-1,17
285086,101365,33,106,1,-2,17
297824,2301,21,29,1,-1,17
8567,319,44,388,1,-1,17
32209,27232,8,13,1,-1,17
22,369,0,0,1,-1,17
11,35,0,0,3,-1,17
250,2649,0,0,1,-3,17
86,307,0,0,3,-1,17
793,456,1,1,1,-1,17
6,7,0,0,1,-1,17
1254,1293,0,0,3,-1,17
16220,2,0,0,3,-1,17
11175,578,201,369,1,-3,17
525,1213,0,0,1,-1,17
1099,296,0,0,2,-1,17
22028,22846,114,96,1,-1,18
1467,410,19,35,1,-1,18
3889,818,0,0,1,-2,18
1368,909,0,0,1,-1,18
296,180,0,0,1,-1,18
1712830,52,2,34,2,-1,18
364,1223,2,7,3,-2,18
8,48,0,0,1,-2,18
6,97,0,0,3,-1,18
40,199,0,0,2,-5,18
5855,1041,0,0,1,-3,18
1601,3887,1,1,2,-1,18
377,390,10,7,3,-3,19
150,119,14,58,1,-1,19
385,616,3,14,2,-1,19
2010,1901,9,11,3,-4,19
344,310,0,0,2,-1,19
19,40,0,0,2,-1,19
575,1151,0,0,1,-1,19
100,145,1,10,1,-1,19
5,28,0,0,3,-1,19
70,337,0,0,3,-1,19
31123,10885,197,245,1,-3,20
906,969,0,0,4,-4,20
17917,8366,0,0,2,-1,20
15,20,0,0,3,-2,20
2054,264,0,0,2,-2,20
2213,564,8,23,2,-4,20
10109,34,493,1218,1,-1,20
6574,347,1,2,1,-3,20
3704,3847,2,6,1,-1,20
112,130,6,1,2,-1,20
214,555,0,0,1,-3,20
7328,3949,4,7,1,-1,20
1663,1106,13,31,1,-1,20
929,198,0,0,1,-2,20
29,89,0,0,1,-1,20
16388,16279,57,109,2,-4,21
4,0,0,0,3,-1,21
213,172,0,0,1,-1,21
20582,18849,74,253,1,-2,21
1506,1692,0,0,2,-3,21
27,62,0,0,2,-1,21
32241,12809,1,2,1,-1,21
30330,19850,7,5,1,-1,21
34023,2242,46,35,2,-1,21
3375,200,0,0,1,-1,21
73,372,0,0,1,-2,21
1947,897,0,0,1,-1,21
104492,102820,28,44,3,-1,22
8375,582,0,0,1,-1,22
34860,6105,0,0,1,-1,22
840,563,0,0,1,-1,22
97740,1171,26,32,1,-1,22
587,777,0,0,1,-1,22
4542,1245,14,22,2,-1,22
441,267,16,150,1,-1,22
47,32,0,0,3,-3,22
483,471,0,0,2,-1,22
72,708,0,0,1,-1,22
897,855,3,6,3,-1,22
1430,874,5,20,1,-1,22
5862,6447,0,0,1,-1,22
284,595,3,3,2,-1,22
248,529,0,0,1,-1,22
14503,4808,68,394,1,-1,22
1142,1853,0,0,2,-4,23
16,78,0,0,1,-1,23
286,535,0,0,2,-1,23
59,115,2,8,2,-1,23
555,155,0,0,2,-1,23
1656,5002,0,0,1,-4,23
37,554,1,0,1,-2,23
24,13,14,46,3,-1,23
499,13,1,4,1,-1,23
4,28,0,0,1,-1,23
823749,2029,12,39,2,-1,23
2174,990,0,0,2,-2,0
671,2220,0,0,2,-1,0
463,381,0,0,1,-4,0
886,934,0,0,1,-1,0
254,296,1,3,2,-5,0
2608,2534,0,0,1,-1,0
2877,276,2,1,1,-1,0
3054,1223,0,0,1,-2,0
97,385,0,0,2,-1,0
2254,337,4,40,1,-3,0
11888,11854,0,0,1,-1,0
1563,4704,1,0,2,-1,0
7272,115,0,0,1,-1,0
241925,1144,54,167,1,-2,1
2370,301,211,57,1,-1,1
12066,508,54,236,2,-1,1
934,511,0,0,2,-2,1
1883,329,0,0,3,-2,1
337,294,49,149,2,-3,1
18780,1872,23,119,2,-2,1
596,990,3,9,1,-1,1
2254,296,0,0,3,-3,1
12064,1842,110,312,1,-1,1
181,229,1,3,1,-1,1
957698,1619,103,853,1,-1,1
9,23,0,0,2,-1,1
361212,80,12,33,1,-1,2
2522,2226,2,7,1,-1,2
181,350,0,0,3,-1,2
414,440,0,0,3,-1,2
2140,1734,0,0,1,-1,2
189,437,0,0,3,-2,2
5534,110,13,37,1,-1,2
1124,1263,0,0,2,-1,2
82,148,0,0,1,-4,2
62,181,0,0,1,-1,2
13826,15011,20,17,1,-1,2
329,468,13,70,3,-1,2
16,108,0,0,2,-3,2
18728,301,11,24,2,-3,2
49379,2536,229,2819,2,-3,3
108,25,774,1407,1,-1,3
352,520,0,0,1,-1,3
298712,966,17,34,1,-2,3
212,132,0,0,1,-1,3
70,221,0,0,3,-1,3
150,638,0,0,3,-2,3
55,375,0,0,1,-1,3
14,83,1,1,1,-2,3
510,123,12,40,2,-3,3
20114,365,31,227,1,-1,3
251,689,2,5,1,-1,3
161,183,0,0,2,-1,3
318,94,0,0,1,-1,3
1038,893,0,0,2,-1,4
117,308,1,1,1,-3,4
62638,194,55,466,1,-1,4
113,397,0,0,3,-1,4
2613223,641,162,794,1,-1,4
64210,4064,93,201,3,-2,4
134,118,0,0,3,-1,4
733,90,0,0,1,-2,4
1347,1206,46,189,3,-1,4
227,137,0,0,1,-1,4
1186,1313,0,0,1,-1,4
856,2944,0,0,3,-1,4
43685,67,214,2763,2,-1,4
152,223,0,0,1,-1,4
237,386,0,0,1,-2,4
8301,1341,0,0,2,-1,5
22361,45,6,15,2,-1,5
1146,2136,0,0,2,-1,5
789,756,0,0,1,-1,5
64,503,0,0,1,-1,5
5538,131,64,188,2,-2,5
1133,2308,1,1,1,-2,5
1009,134,0,0,2,-1,5
10031,66,1,5,2,-3,5
1691,1816,0,0,3,-1,5
3162,89,9,11,1,-1,5
1147,364,0,0,1,-2,5
49,94,0,0,1,-1,6
637,1532,0,0,1,-2,6
30867,25275,0,0,2,-2,6
831086,129086,3,14,1,-1,6
276,237,2,4,1,-1,6
2977,2547,0,0,1,-4,6
3705,166,1,1,1,-1,6
827,592,0,0,2,-1,7
5054,5449,0,0,1,-3,7
2,2,26,3,1,-4,7
349,341,0,0,2,-4,7
6406,631,13,36,2,-1,7
38,22,94,84,1,-4,7
139260,131,58,333,2,-3,7
724,841,0,0,3,-1,7
236,178,9,9,1,-3,7
474,1650,0,0,3,-4,7
37693,2970,2,14,3,-1,8
10,175,0,0,2,-1,8
2718,153,14,39,3,-2,8
145616,13249,92,332,1,-3,8
1165,1381,0,0,1,-1,8
43,41,0,0,1,-2,8
3452,870,123,103,1,-5,8
2687,95,57,91,3,-1,8
80,72,0,0,2,-3,8
146,271,0,0,2,-1,8
693048,1407,9,71,1,-1,8
1829870,578,49,299,2,-1,8
179567,1909,71,336,1,-2,8
212,213,0,0,1,-1,8
41,1025,0,0,1,-1,8
3233,2522,0,0,3,-1,8
47,70,0,0,4,-1,8
13833,15008,0,0,1,-2,8
906,1982,0,0,3,-1,8
1061,1214,23,32,1,-4,9
1200,1194,104,354,2,-1,9
10543,11590,1,1,3,-1,9
3,7,0,0,2,-1,9
241,474,0,0,1,-1,9
470,794,1,4,1,-1,9
27,25,2,2,3,-1,9
96,377,0,0,2,-3,9
647,1206,1,0,2,-1,9
842,554,0,0,3,-1,9
307019,742,888,1466,1,-4,9
1280,104,22,12,2,-2,9
401,401,0,0,1,-1,9
604,760,1,0,2,-1,10
2178,1132,5,15,1,-1,10
1445,279,262,333,2,-1,10
7967,8082,0,0,1,-1,10
2637,1083,6,48,2,-3,10
735,841,0,0,1,-3,10
53,106,0,0,2,-4,10
3045,2544,0,0,1,-2,10
2733,2720,0,0,1,-1,10
4878,695,0,0,1,-1,11
1711,2461,0,0,3,-1,11
669744,1251,86,382,1,-1,11
2132,2032,3,0,1,-1,11
934,3171,4,7,1,-1,11
1125,706,0,0,1,-1,11
565,1480,0,0,3,-4,11
3086,637,33,64,2,-1,11
4818,2102,153,326,3,-1,11
2395504,743,0,0,2,-1,12
28,114,0,0,1,-1,12
28531913,1735,46,339,2,-1,12
227,1,0,0,1,-1,12
3161,3631,0,0,2,-1,12
137,915,0,0,1,-1,12
851,220,1,1,2,-1,12
1980,761,18,38,1,-1,12
438,235,0,0,1,-4,12
1187,641,0,0,3,-1,12
364,1966,0,0,1,-1,12
54,122,32,69,1,-1,12
3,148,0,0,1,-1,12
29736,6473,80,225,4,-1,12
359,483,0,0,1,-1,12
3315,1849,0,0,1,-1,12
3204,87,0,0,2,-1,12
2917,2693,57,103,4,-1,12
2695,4966,3,1,1,-1,13
130,774,0,0,2,-1,13
288,256,0,0,2,-1,13
3153,4630,0,0,1,-1,13
331,538,0,0,1,-3,13
151,141,0,0,3,-2,13
6579,1069,5,6,2,-1,13
41,117,0,0,2,-1,13
137,403,0,0,2,-1,13
16,538,1,2,1,-1,13
2168,2249,1,4,2,-2,13
19080,450,6,10,1,-3,13
1431,322,2,22,1,-4,13
539,1069,0,0,3,-3,13
74,63,0,0,1,-2,13
283,169,0,0,2,-3,13
122,506,57,65,1,-3,13
455759,23837,12,61,1,-1,14
20,284,0,0,2,-1,14
1097067,402,80,481,1,-1,14
726,387,0,0,2,-1,14
139509,138636,13,19,2,-4,14
51808,26773,0,0,2,-1,14
4414,3153,0,0,1,-1,14
1423,1828,0,0,2,-3,14
67356,3869,7,16,3,-1,14
1927,1446,0,0,1,-4,14
20106,21950,0,0,3,-1,14
5269,874,0,0,3,-1,14
197662,77,30,242,4,-1,15
6,7,1,4,1,-2,15
7045,7033,50,77,1,-2,15
296,279,0,0,3,-1,15
6644,91,18,0,1,-1,15
125,89,35,56,3,-1,15
222,156,0,0,1,-1,15
1748,564,4,9,1,-3,15
563,439,0,0,2,-2,15
3820295,356,98,477,1,-1,15
279,110,1,0,2,-2,15
3594,810,0,0,2,-1,15
428,327,0,0,2,-1,15
1771,555,0,0,1,-1,15
344,290,0,0,1,-1,15
6506,2998,64,451,2,-3,15
37389,35671,43,70,1,-1,15
689,801,11,9,1,-1,15
67557,725,112,310,2,-1,15
714,1241,5,19,1,-1,16
858,966,0,0,1,-1,16
3923,3484,0,0,1,-1,16
13511,9071,21,282,1,-1,16
223,299,1,6,2,-1,16
65,204,0,0,2,-2,16
477,749,0,0,2,-1,16
250,302,2,6,1,-1,16
36484,745,3,16,3,-3,16
7077,7776,0,0,2,-4,16
12,0,0,0,1,-1,16
218,810,1,8,2,-1,16
16,205,0,0,1,-1,16
3871,22,3,5,1,-1,16
592,572,0,0,2,-2,16
2664,242,0,0,1,-1,16
708,2566,0,0,2,-1,16
4018,2763,167,593,1,-1,16
517,2062,0,0,1,-1,16
546,1658,0,0,1,-1,16
474,1148,5,5,2,-1,16
256,174,0,0,1,-3,16
626,625,0,0,1,-4,16
4639,294,5,56,2,-3,16
1112,1993,0,0,2,-2,16
2296,1143,0,0,2,-1,17
40,95,0,0,2,-1,17
1566,567,0,0,3,-1,17
27,4,0,0,1,-1,17
22721,23024,1,8,3,-4,17
720,165,2,1,1,-3,17
313,190,0,0,2,-1,17
4217,575,1,28,1,-1,17
2028,187,0,0,3,-1,17
246,262,0,0,1,-1,17
2254550,215,152,1139,2,-1,17
8426,8380,29,50,3,-1,17
567,1011,0,0,1,-1,17
134,236,13,85,1,-1,17
864,2223,0,0,2,-1,17
192,589,0,0,1,-1,17
3152,2064,0,0,1,-1,17
19604,5395,21,127,1,-3,17
604,351,0,0,1,-1,17
4646,3192,5,7,2,-1,17
149,584,3,8,2,-1,17
821471,462,424,762,1,-3,18
2580,3717,2,1,1,-2,18
2,12,0,0,1,-1,18
1852,621,22,93,1,-1,18
1070,4991,0,0,2,-3,18
9,36,3,3,1,-1,18
25,114,0,0,2,-3,18
288,521,0,0,1,-1,18
322,1228,0,0,1,-4,18
40238,5674,50,156,2,-1,18
20968,1160,28,65,2,-1,18
13734,994,0,0,1,-1,18
19137,2663,137,347,1,-5,18
1179,400,27,26,2,-1,18
108,310,0,0,3,-1,18
5,33,0,0,1,-1,18
1433,774,14,97,1,-1,18
370,1697,0,0,1,-3,18
86,118,0,0,1,-1,19
655,663,0,0,1,-1,19
3703,600,1,3,3,-2,19
722,357,1,1,2,-2,19
39,92,0,0,1,-1,19
11164,752,0,0,2,-1,19
1733,3275,0,0,2,-1,19
32,73,0,0,1,-2,19
17306,715,5,21,2,-1,19
226,125,7,31,1,-1,19
747,721,7,24,2,-1,19
188,404,0,0,2,-3,19
527,417,0,0,1,-1,19
542,452,0,0,2,-1,19
1353,291,3,10,1,-1,19
1986,1962,0,0,3,-1,19
229,201,8,3,1,-2,20
91,89,0,0,2,-2,20
1235,1460,0,0,1,-1,20
2258,491,0,0,1,-1,20
472,644,4,7,3,-4,20
588,890,0,0,3,-1,20
139,504,0,0,2,-1,20
142,572,8,33,2,-1,20
1662,284,0,0,2,-3,20
2562,1110,0,0,1,-4,20
34,46,0,0,1,-4,20
11736,2888,134,193,1,-4,20
3341,2803,0,0,1,-1,20
7242,548,38,233,1,-1,20
4467,227,32,44,1,-1,20
421,1755,2,12,3,-1,20
49,95,0,0,2,-3,20
538,150,0,0,1,-2,20
22324,973,2,0,2,-4,20
4707,654,11,83,1,-1,20
287,233,0,0,3,-4,20
218,210,0,0,2,-1,21
276,247,0,0,2,-1,21
495,599,0,0,1,-1,21
7211,957,44,119,4,-4,21
4321,4976,0,0,2,-2,21
17588,9314,7,7,2,-3,21
1545,119,7,78,3,-4,21
19409,1523,0,0,4,-1,21
7,377,0,0,3,-1,21
1727,3665,1,0,1,-1,21
92831,17420,5,23,1,-1,21
23209,888,98,180,2,-1,21
42,145,0,0,2,-1,21
145,123,1,2,1,-3,21
982,209,0,0,3,-1,21
73671,3250,0,0,2,-1,21
2956,963,28,120,1,-1,21
392,256,2,1,2,-1,21
221,581,0,0,3,-4,21
287,646,4,57,2,-1,21
245,378,1,0,2,-1,21
2438,3617,0,0,1,-1,21
150,442,0,0,2,-2,22
18151,17248,76,120,1,-5,22
13,22,1,3,2,-1,22
138,185,0,0,3,-1,22
363,809,0,0,2,-1,22
24992,3246,87,125,1,-5,22
2220,1587,0,0,1,-3,22
31,160,1,1,1,-3,22
32,103,0,0,3,-2,22
812,4967,0,0,2,-1,22
4816,331,0,0,1,-1,22
38,96,0,0,2,-1,22
865,777,2,16,1,-1,22
78879173,27769,150,2206,1,-1,22
262,202,0,0,3,-1,22
5208,459,33,172,1,-2,22
3647,1541,0,0,1,-1,22
20718,16548,35,54,2,-1,22
1257,1623,0,0,2,-1,23
15128,75,3,25,1,-1,23
149,722,0,0,3,-1,23
6608,5373,141,1137,1,-1,23
1637,94,43,240,1,-1,23
22377,8304,1,2,1,-1,23
5043,1668,1,1,2,-1,23
6383,401,0,0,3,-1,23
1372,1764,0,0,1,-1,23
583,875,1,9,1,-1,23
527,678,0,0,2,-3,23
13471,14354,25,30,2,-1,23
122,217,0,0,1,-2,23
1676,5001,0,0,1,-4,23
511,608,0,0,1,-1,23
201,448,0,0,1,-1,23
956590,99,92,105,1,-1,23
711,2103,0,0,2,-2,23
350,247,0,0,1,-1,23
658,413,0,0,2,-3,23
79,413,0,0,1,-1,0
823298,201,43,218,3,-4,0
945,789,0,0,2,-1,0
634,493,0,0,2,-5,0
841,204,0,0,3,-1,0
81129,2368,0,0,3,-1,0
91,69,0,0,2,-1,0
7070609,5232,22,86,1,-1,0
96,66,0,0,1,-1,0
9481,244,9,15,1,-1,0
96,185,0,0,1,-1,0
1519,1169,0,0,1,-1,1
10,8,0,0,1,-1,1
3658,98,18,112,1,-1,1
1338,105,23,74,2,-1,1
605,568,0,0,3,-1,1
62144,951,5,41,1,-1,1
6664,2376,726,663,1,-3,1
15,17,0,0,4,-3,1
176037,2,582,1051,1,-1,1
28,19,0,0,3,-1,1
7242,316,31,26,1,-3,1
343,618,1,2,1,-1,1
7002,6290,55,46,3,-1,1
2562,1513,91,100,2,-1,1
80766,10063,32,181,1,-2,1
38865,783,5,39,2,-1,1
1234,1470,5,0,2,-3,1
3038,4948,0,0,2,-1,1
935,821,1,1,1,-1,1
0,26,0,0,1,-2,1
3219,3104,0,0,1,-1,2
946,929,0,0,1,-1,2
1343,404,0,0,2,-1,2
383,327,0,0,1,-2,2
1907,732,4,16,3,-3,2
868,849,20,33,3,-2,2
1343,2690,0,0,1,-1,2
772,1487,0,0,1,-1,2
320,306,0,0,1,-3,2
56,504,0,0,1,-1,2
1197365,124,8,15,1,-4,2
1656,1103,0,0,3,-1,2
1615,526,2,3,1,-1,2
379,106,0,0,1,-1,2
145572,1033,35,358,1,-2,2
1074,374,0,0,2,-1,2
332,143,1,4,2,-4,2
89365,675,29,193,1,-1,2
659492,236,48,550,2,-1,2
213,373,3,7,2,-1,2
394,1275,0,0,3,-4,2
28,508,0,0,1,-1,3
110,76,0,0,1,-1,3
409,508,1,0,3,-2,3
15,25,0,0,1,-1,3
343,215,0,0,3,-2,3
1,32,0,0,1,-3,3
1378,154,0,0,1,-1,3
59,42,0,0,2,-1,3
8926,662,2,6,3,-1,3
845,264,0,0,1,-1,3
52,277,2,0,1,-1,3
286,898,0,0,2,-3,3
103,202,0,0,3,-1,3
2845,1103,0,0,1,-3,3
417,1190,0,0,1,-4,4
744,852,0,0,1,-3,4
4683,696,0,0,1,-1,4
176,83,0,0,1,-1,4
509,2401,0,0,2,-1,4
7117,7209,1,0,1,-3,4
1723,251,1,0,3,-1,4
512,404,4,1,3,-1,4
484,256,3,5,2,-3,4
1118,1193,0,0,1,-1,4
326,1669,0,0,1,-1,4
1452,2614,0,0,1,-1,4
447,849,0,0,2,-1,4
4458,3173,0,0,1,-1,4
102,97,0,0,1,-1,4
631,929,0,0,2,-1,4
76,103,0,0,2,-2,4
58,129,0,0,2,-4,4
23,137,0,0,1,-1,4
